mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
153	152	1/4	1/4	4/4	4	1		i6		Bb	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
153	152	3/8	3/8	4/4	4	1		V65/IV		Bb	iv		V65/IV		V		65		IV			Mm7	0	1	4, 1, -2, 0		0	4
153	152	1/2	1/2	4/4	4	1		IV		Bb	iv		IV		IV							M	0	1	-1, 3, 0		-1	-1
153	152	5/8	5/8	4/4	4	1		V43/IV		Bb	iv		V43/IV		V		43		IV			Mm7	0	1	1, -2, 0, 4		0	1
153	152	3/4	3/4	4/4	4	1		IV		Bb	iv		IV		IV							M	0	1	-1, 3, 0		-1	-1
153	152	15/16	15/16	4/4	4	1		V2/bVII		Bb	iv		V2/bVII		V		2		bVII			Mm7	0	1	-10, -8, -4, -7		-8	-10
154	153	0	0	4/4	4	1		bIII.I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
154	153	1/4	1/4	4/4	4	1		I		Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
154	153	1/2	1/2	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
154	153	11/16	11/16	4/4	4	1		viio/V		Bb	bIII		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
154	153	3/4	3/4	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
154	153	13/16	13/16	4/4	4	1		IV		Bb	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
154	153	7/8	7/8	4/4	4	1		iii65		Bb	bIII		iii65		iii		65					mm7	0	0	1, 5, 2, 4		4	1
154	153	15/16	15/16	4/4	4	1		V65(+2)/V		Bb	bIII		V65(+2)/V		V		65	+2	V			Mm7	0	0	6, 3, 0, 2	4	2	6
155	154	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
155	154	1/2	1/2	4/4	4	1		V7		Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	155	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
156	155	7/16	7/16	4/4	4	1		iii43		Bb	bIII		iii43		iii		43					mm7	0	0	5, 2, 4, 1		4	5
156	155	1/2	1/2	4/4	4	1		V64/V		Bb	bIII		V64/V		V		64		V			M	0	0	3, 2, 6		2	3
156	155	3/4	3/4	4/4	4	1		V/V		Bb	bIII		V/V		V				V			M	0	0	2, 6, 3		2	2
157	156	0	0	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
157	156	1/2	1/2	4/4	4	1		V7		Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
158	157	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
158	157	3/4	3/4	4/4	4	1		viio/V		Bb	bIII		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
159	158	0	0	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
159	158	1/2	1/2	4/4	4	1		V7		Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	159	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
161	160	0	0	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
161	160	1/4	1/4	4/4	4	1		viio/V		Bb	bIII		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
161	160	1/2	1/2	4/4	4	1		V2		Bb	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
161	160	3/4	3/4	4/4	4	1		I6(+6)		Bb	bIII		I6(+6)		I		6	+6				M	0	0	4, 1, 0	3	0	4
162	161	0	0	4/4	4	1		bVII.Ger6		Bb	bVII		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
162	161	1/4	1/4	4/4	4	1		V(64)		Bb	bVII		V(64)		V			64				M	0	0	1, 0, 4		1	1
162	161	1/2	1/2	4/4	4	1		viio/V		Bb	bVII		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
162	161	3/4	3/4	4/4	4	1		ii%2		Bb	bVII		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
163	162	0	0	4/4	4	1		viio7		Bb	bVII		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
164	163	0	0	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
165	164	0	0	4/4	4	1		I[I64		Bb	bVII	I	I64		I		64					M	0	0	1, 0, 4		0	1
165	164	1/2	1/2	4/4	4	1		I+6		Bb	bVII	I	I+6		I	+	6					+	0	0	4, 8, 0		0	4
166	165	0	0	4/4	4	1		IV64		Bb	bVII	I	IV64		IV		64					M	0	0	0, -1, 3		-1	0
166	165	1/2	1/2	4/4	4	1		v6		Bb	bVII	I	v6		v		6					m	0	0	-2, 2, 1		1	-2
166	165	3/4	3/4	4/4	4	1		V7		Bb	bVII	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
167	166	0	0	4/4	4	1		I64]		Bb	bVII	I	I64		I		64					M	0	0	1, 0, 4		0	1
167	166	5/8	5/8	4/4	4	1		V7		Bb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
168	167	0	0	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
169	168	0	0	4/4	4	1		I		Bb	bVII		I		I							M	0	0	0, 4, 1		0	0
169	168	1/2	1/2	4/4	4	1		I+		Bb	bVII		I+		I	+						+	0	0	0, 4, 8		0	0
170	169	0	0	4/4	4	1		vi6	ii6/V	Bb	bVII		vi6		vi		6					m	0	0	0, 4, 3		3	0
170	169	1/2	1/2	4/4	4	1		V(64)/V		Bb	bVII		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
170	169	3/4	3/4	4/4	4	1		V/V		Bb	bVII		V/V		V				V			M	0	0	2, 6, 3		2	2
171	170	0	0	4/4	4	1		viio65		Bb	bVII		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
171	170	1/2	1/2	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
172	171	0	0	4/4	4	1		ii65		Bb	bVII		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
172	171	1/2	1/2	4/4	4	1		V65/V		Bb	bVII		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
173	172	0	0	4/4	4	1		V		Bb	bVII		V		V							M	0	0	1, 5, 2		1	1
173	172	1/4	1/4	4/4	4	1		#viio7/vi		Bb	bVII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
173	172	1/2	1/2	4/4	4	1		vi		Bb	bVII		vi		vi							m	0	0	3, 0, 4		3	3
174	173	0	0	4/4	4	1		vi	I.i64	Bb	bVII		vi		vi							m	0	0	3, 0, 4		3	3
174	173	3/4	3/4	4/4	4	1		viio7/V		Bb	bVII		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
175	174	0	0	4/4	4	1		V		Bb	bVII		V		V							M	0	0	1, 5, 2		1	1
175	174	3/4	3/4	4/4	4	1		V2		Bb	bVII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
176	175	0	0	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
177	176	0	0	4/4	4	1		I[I6		Bb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
178	177	0	0	4/4	4	1		V6		Bb	bVII	I	V6		V		6					M	0	0	5, 2, 1		1	5
178	177	1/2	1/2	4/4	4	1		V		Bb	bVII	I	V		V							M	0	0	1, 5, 2		1	1
179	178	0	0	4/4	4	1		I6		Bb	bVII	I	I6		I		6					M	0	0	4, 1, 0		0	4
179	178	1/2	1/2	4/4	4	1		I64]		Bb	bVII	I	I64		I		64					M	0	0	1, 0, 4		0	1
179	178	3/4	3/4	4/4	4	1		I64		Bb	bVII		I64		I		64					M	0	0	1, 0, 4		0	1
180	179	0	0	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
181	180	0	0	4/4	4	1		I		Bb	bVII		I		I							M	0	0	0, 4, 1		0	0
182	181	0	0	4/4	4	1		V(64)/V		Bb	bVII		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
182	181	1/4	1/4	4/4	4	1		V/V		Bb	bVII		V/V		V				V			M	0	0	2, 6, 3		2	2
183	182	0	0	4/4	4	1		V43		Bb	bVII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
183	182	1/2	1/2	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
184	183	0	0	4/4	4	1		ii65		Bb	bVII		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
184	183	1/2	1/2	4/4	4	1		V65/V		Bb	bVII		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
185	184	0	0	4/4	4	1		V		Bb	bVII		V		V							M	0	0	1, 5, 2		1	1
185	184	1/2	1/2	4/4	4	1		V7		Bb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
185	184	3/4	3/4	4/4	4	1		V65		Bb	bVII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
186	185	0	0	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
186	185	1/2	1/2	4/4	4	1		I		Bb	bVII		I		I							M	0	0	0, 4, 1		0	0
187	186	0	0	4/4	4	1		V6		Bb	bVII		V6		V		6					M	0	0	5, 2, 1		1	5
187	186	1/2	1/2	4/4	4	1		V7		Bb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	187	0	0	4/4	4	1		I		Bb	bVII		I		I							M	0	0	0, 4, 1		0	0
189	188	0	0	4/4	4	1		V7/vi		Bb	bVII		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
190	189	0	0	4/4	4	1		vi		Bb	bVII		vi		vi							m	0	0	3, 0, 4		3	3
190	189	1/2	1/2	4/4	4	1		V7/V		Bb	bVII		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
191	190	0	0	4/4	4	1		V		Bb	bVII		V		V							M	0	0	1, 5, 2		1	1
191	190	7/16	7/16	4/4	4	1		V7		Bb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
191	190	1/2	1/2	4/4	4	1		vi		Bb	bVII		vi		vi							m	0	0	3, 0, 4		3	3
192	191	0	0	4/4	4	1		ii65		Bb	bVII		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
192	191	1/2	1/2	4/4	4	1		V		Bb	bVII		V		V							M	0	0	1, 5, 2		1	1
192	191	3/4	3/4	4/4	4	1		I64		Bb	bVII		I64		I		64					M	0	0	1, 0, 4		0	1
193	192	1/4	1/4	4/4	4	1		vi6		Bb	bVII		vi6		vi		6					m	0	0	0, 4, 3		3	0
193	192	1/2	1/2	4/4	4	1		V43/V		Bb	bVII		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
193	192	3/4	3/4	4/4	4	1		V64		Bb	bVII		V64		V		64					M	0	0	2, 1, 5		1	2
193	192	7/8	7/8	4/4	4	1		V6		Bb	bVII		V6		V		6					M	0	0	5, 2, 1		1	5
194	193	0	0	4/4	4	1		viio(+4)		Bb	bVII		viio(+4)		vii	o		+4				o	0	0	5, 2, -1	4	5	5
194	193	1/8	1/8	4/4	4	1		V7(+6)		Bb	bVII		V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
194	193	1/4	1/4	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
194	193	3/8	3/8	4/4	4	1		I		Bb	bVII		I		I							M	0	0	0, 4, 1		0	0
194	193	1/2	1/2	4/4	4	1		vi6		Bb	bVII		vi6		vi		6					m	0	0	0, 4, 3		3	0
194	193	5/8	5/8	4/4	4	1		ii65		Bb	bVII		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
194	193	3/4	3/4	4/4	4	1		V6/V		Bb	bVII		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
194	193	7/8	7/8	4/4	4	1		V		Bb	bVII		V		V							M	0	0	1, 5, 2		1	1
195	194	0	0	4/4	4	1		I\\		Bb	bVII		I		I						\\	M	0	0	0, 4, 1		0	0
195	194	1/4	1/4	4/4	4	1		I		Bb	bVII		I		I							M	0	0	0, 4, 1		0	0
195	194	1/2	1/2	4/4	4	1		V6		Bb	bVII		V6		V		6					M	0	0	5, 2, 1		1	5
196	195	0	0	4/4	4	1		V43/V		Bb	bVII		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
196	195	1/4	1/4	4/4	4	1		iii6		Bb	bVII		iii6		iii		6					m	0	0	1, 5, 4		4	1
196	195	1/2	1/2	4/4	4	1		V65/V		Bb	bVII		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
196	195	3/4	3/4	4/4	4	1		ii6		Bb	bVII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
197	196	0	0	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
197	196	1/4	1/4	4/4	4	1		ii6		Bb	bVII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
197	196	1/2	1/2	4/4	4	1		V(64)		Bb	bVII		V(64)		V			64				M	0	0	1, 0, 4		1	1
197	196	3/4	3/4	4/4	4	1		V7		Bb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	197	0	0	4/4	4	1		I\\		Bb	bVII		I		I						\\	M	0	0	0, 4, 1		0	0
198	197	1/2	1/2	4/4	4	1		V7		Bb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	197	3/4	3/4	4/4	4	1		V6		Bb	bVII		V6		V		6					M	0	0	5, 2, 1		1	5
199	198	0	0	4/4	4	1		I6		Bb	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
199	198	1/4	1/4	4/4	4	1		I6(9)		Bb	bVII		I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
199	198	1/2	1/2	4/4	4	1		V(64)		Bb	bVII		V(64)		V			64				M	0	0	1, 0, 4		1	1
199	198	3/4	3/4	4/4	4	1		V7		Bb	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	199	0	0	4/4	4	1		vi		Bb	bVII		vi		vi							m	0	0	3, 0, 4		3	3
200	199	1/4	1/4	4/4	4	1		V6(+6)		Bb	bVII		V6(+6)		V		6	+6				M	0	0	5, 2, 1	4	1	5
200	199	1/2	1/2	4/4	4	1		I		Bb	bVII		I		I							M	0	0	0, 4, 1		0	0
200	199	3/4	3/4	4/4	4	1		V43		Bb	bVII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
201	200	0	0	4/4	4	1		V.ii65		Bb	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
201	200	1/4	1/4	4/4	4	1		V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
201	200	1/2	1/2	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
201	200	3/4	3/4	4/4	4	1		I.V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
202	201	0	0	4/4	4	1		vi7		Bb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
202	201	1/4	1/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
202	201	1/2	1/2	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
202	201	3/4	3/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
203	202	0	0	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
203	202	1/4	1/4	4/4	4	1		iii6		Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
203	202	1/2	1/2	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
203	202	3/4	3/4	4/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
204	203	0	0	4/4	4	1		viio7	iio/vi	Bb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
204	203	1/4	1/4	4/4	4	1		V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
204	203	1/2	1/2	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
204	203	3/4	3/4	4/4	4	1		V6/V		Bb	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
205	204	0	0	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
205	204	1/8	1/8	4/4	4	1		V(6)		Bb	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
205	204	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
205	204	1/2	1/2	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
205	204	3/4	3/4	4/4	4	1		viio	iio/vi	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
206	205	0	0	4/4	4	1		V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
206	205	1/4	1/4	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
206	205	3/8	3/8	4/4	4	1		vi2		Bb	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
206	205	1/2	1/2	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
206	205	5/8	5/8	4/4	4	1		vi64		Bb	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
206	205	3/4	3/4	4/4	4	1		viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
206	205	7/8	7/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
207	206	0	0	4/4	4	1		viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
207	206	1/8	1/8	4/4	4	1		V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
207	206	1/4	1/4	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
207	206	3/8	3/8	4/4	4	1		viio(+2)/V		Bb	I		viio(+2)/V		vii	o		+2	V			o	0	0	6, 3, 0	1	6	6
207	206	1/2	1/2	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
207	206	5/8	5/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
207	206	3/4	3/4	4/4	4	1		viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
207	206	7/8	7/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
208	207	0	0	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
208	207	1/8	1/8	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
208	207	1/4	1/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	207	3/8	3/8	4/4	4	1		vii64		Bb	I		vii64		vii		64					m	0	0	6, 5, 2		5	6
208	207	1/2	1/2	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
208	207	5/8	5/8	4/4	4	1		V64		Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
208	207	3/4	3/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
208	207	7/8	7/8	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
209	208	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
209	208	1/2	1/2	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
210	209	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
210	209	1/2	1/2	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
211	210	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
211	210	1/2	1/2	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
212	211	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
212	211	1/8	1/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
212	211	3/8	3/8	4/4	4	1		V2/IV		Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
212	211	5/8	5/8	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
213	212	1/8	1/8	4/4	4	1		V43/IV		Bb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
213	212	5/8	5/8	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
214	213	3/8	3/8	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
214	213	5/8	5/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
215	214	1/4	1/4	4/4	4	1		@none		Bb	I		@none		@none							m	0	0				
216	215	3/4	3/4	4/4	4	1		viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
217	216	0	0	3/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
217	216	3/8	3/8	3/4	4	1		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
217	216	1/2	1/2	3/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
217	216	5/8	5/8	3/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
218	217	0	0	3/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
218	217	1/4	1/4	3/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
218	217	1/2	1/2	3/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
218	217	5/8	5/8	3/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
219	218	0	0	3/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
219	218	3/8	3/8	3/4	4	1		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
219	218	1/2	1/2	3/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
219	218	5/8	5/8	3/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
220	219	0	0	3/4	4	1		#viio7/vi		Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
220	219	1/4	1/4	3/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
220	219	1/2	1/2	3/4	4	1		#viio7/vi		Bb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
221	220	0	0	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
221	220	3/4	3/4	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
222	221	0	0	3/4	4	1		IV+6		Bb	I		IV+6		IV	+	6					+	0	0	3, 7, -1		-1	3
222	221	1/4	1/4	3/4	4	1		viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
222	221	1/2	1/2	3/4	4	1		IV+6		Bb	I		IV+6		IV	+	6					+	0	0	3, 7, -1		-1	3
223	222	0	0	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
223	222	1/4	1/4	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
224	223	0	0	3/4	4	1		V+		Bb	I		V+		V	+						+	0	0	1, 5, 9		1	1
224	223	1/4	1/4	3/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
224	223	1/2	1/2	3/4	4	1		V+		Bb	I		V+		V	+						+	0	0	1, 5, 9		1	1
225	224	0	0	4/4	4	1		V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
226	225	0	0	4/4	4	1		V[I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
226	225	1/4	1/4	4/4	4	1		i		Bb	I	V	i		i							m	0	0	0, -3, 1		0	0
226	225	3/8	3/8	4/4	4	1		viio43/V		Bb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
226	225	3/4	3/4	4/4	4	1		V6		Bb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
226	225	7/8	7/8	4/4	4	1		#viio6/vi		Bb	I	V	#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
227	226	1/4	1/4	4/4	4	1		V7/ii		Bb	I	V	V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
227	226	3/4	3/4	4/4	4	1		ii		Bb	I	V	ii		ii							m	0	0	2, -1, 3		2	2
227	226	7/8	7/8	4/4	4	1		viio43/V		Bb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
228	227	1/4	1/4	4/4	4	1		viio(6)		Bb	I	V	viio(6)		vii	o		6				o	0	0	5, 2, 1		5	5
228	227	3/8	3/8	4/4	4	1		viio		Bb	I	V	viio		vii	o						o	0	0	5, 2, -1		5	5
228	227	3/4	3/4	4/4	4	1		V2/IV		Bb	I	V	V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
229	228	0	0	4/4	4	1		V2/IV]		Bb	I	V	V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
229	228	1/4	1/4	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
229	228	3/4	3/4	4/4	4	1		iv		Bb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
230	229	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
230	229	1/4	1/4	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
230	229	1/2	1/2	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
230	229	3/4	3/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
231	230	0	0	4/4	4	1		viio/V		Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
231	230	1/4	1/4	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
231	230	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
232	231	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
232	231	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
233	232	0	0	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	233	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
235	234	0	0	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
