mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
205	205	0	0	2/2	4	1		V[I6		Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
205	205	1/4	1/4	2/2	4	1		vi6		Eb	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
205	205	1/2	1/2	2/2	4	1		viio6(2)/V		Eb	I	V	viio6(2)/V		vii	o	6	2	V			o	0	0	3, 0, 1		6	3
205	205	3/4	3/4	2/2	4	1		viio6/V		Eb	I	V	viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
206	206	0	0	2/2	4	1		V6(2)		Eb	I	V	V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
206	206	1/4	1/4	2/2	4	1		V6		Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
206	206	1/2	1/2	2/2	4	1		V6]		Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
206	206	3/4	3/4	2/2	4	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
207	207	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
207	207	1/4	1/4	2/2	4	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
207	207	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
207	207	3/4	3/4	2/2	4	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
208	208	0	0	2/2	4	1		IV(9)		Eb	I		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
208	208	1/4	1/4	2/2	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
208	208	3/8	3/8	2/2	4	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
208	208	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
208	208	3/4	3/4	2/2	4	1		I[I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
209	209	0	0	2/2	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
209	209	1/2	1/2	2/2	4	1		V		Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
209	209	3/4	3/4	2/2	4	1		IV6		Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
209	209	7/8	7/8	2/2	4	1		viio		Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
210	210	0	0	2/2	4	1		I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
210	210	1/4	1/4	2/2	4	1		V7		Eb	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
210	210	3/8	3/8	2/2	4	1		viio		Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
210	210	1/2	1/2	2/2	4	1		I6]		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
210	210	3/4	3/4	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
211	211	1/4	1/4	2/2	4	1		V[viio6		Eb	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
211	211	1/2	1/2	2/2	4	1		I6		Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
212	212	1/4	1/4	2/2	4	1		viio6		Eb	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
212	212	1/2	1/2	2/2	4	1		I		Eb	I	V	I		I							M	0	0	0, 4, 1		0	0
212	212	3/4	3/4	2/2	4	1		I6		Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
213	213	1/4	1/4	2/2	4	1		vi65		Eb	I	V	vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
213	213	1/2	1/2	2/2	4	1		V		Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
213	213	3/4	3/4	2/2	4	1		V64/V		Eb	I	V	V64/V		V		64		V			M	0	0	3, 2, 6		2	3
214	214	0	0	2/2	4	1		V2/V		Eb	I	V	V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
214	214	1/4	1/4	2/2	4	1		iii64		Eb	I	V	iii64		iii		64					m	0	0	5, 4, 1		4	5
214	214	1/2	1/2	2/2	4	1		V6		Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
214	214	3/4	3/4	2/2	4	1		I6		Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
215	215	1/4	1/4	2/2	4	1		V43		Eb	I	V	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
215	215	1/2	1/2	2/2	4	1		I6		Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
216	216	0	0	2/2	4	1		I6]		Eb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
216	216	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
217	217	0	0	2/2	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
217	217	1/2	1/2	2/2	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
217	217	3/4	3/4	2/2	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
218	218	0	0	2/2	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
218	218	1/4	1/4	2/2	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
218	218	1/2	1/2	2/2	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
218	218	3/4	3/4	2/2	4	1		IV64		Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
219	219	0	0	2/2	4	1		I[I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
219	219	1/4	1/4	2/2	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
219	219	1/2	1/2	2/2	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
219	219	3/4	3/4	2/2	4	1		ii2		Eb	I	I	ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
220	220	0	0	2/2	4	1		I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
220	220	1/4	1/4	2/2	4	1		viio		Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
220	220	1/2	1/2	2/2	4	1		IV6		Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
220	220	3/4	3/4	2/2	4	1		I64		Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
221	221	0	0	2/2	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
221	221	1/4	1/4	2/2	4	1		I6]		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
221	221	1/2	1/2	2/2	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
221	221	3/4	3/4	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
222	222	0	0	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
222	222	1/4	1/4	2/2	4	1		V(94)		Eb	I		V(94)		V			94				M	0	0	1, 0, 2	3	1	1
222	222	1/2	1/2	2/2	4	1		V\\		Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
222	222	3/4	3/4	2/2	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
223	223	0	0	2/2	4	1		I[I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
223	223	1/4	1/4	2/2	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
223	223	1/2	1/2	2/2	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
223	223	3/4	3/4	2/2	4	1		viio6		Eb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
224	224	0	0	2/2	4	1		I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
224	224	1/4	1/4	2/2	4	1		viio		Eb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
224	224	1/2	1/2	2/2	4	1		IV6		Eb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
224	224	3/4	3/4	2/2	4	1		I64		Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
225	225	0	0	2/2	4	1		IV(+2)		Eb	I	I	IV(+2)		IV			+2				M	0	0	-1, 3, 0	1	-1	-1
225	225	1/4	1/4	2/2	4	1		I6]		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
225	225	1/2	1/2	2/2	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
225	225	3/4	3/4	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
226	226	0	0	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
226	226	1/4	1/4	2/2	4	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
226	226	1/2	1/2	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
226	226	3/4	3/4	2/2	4	1		V7(9)		Eb	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
227	227	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
227	227	1/4	1/4	2/2	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
227	227	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
227	227	3/4	3/4	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
228	228	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
229	229	0	0	2/2	4	1		vii%7		Eb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
229	229	1/4	1/4	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
229	229	1/2	1/2	2/2	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
229	229	3/4	3/4	2/2	4	1		I	IV/V	Eb	I		I		I							M	0	0	0, 4, 1		0	0
230	230	0	0	2/2	4	1		V(64)/V		Eb	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
230	230	1/4	1/4	2/2	4	1		V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
230	230	1/2	1/2	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
230	230	3/4	3/4	2/2	4	1		viio2(+2)/V		Eb	I		viio2(+2)/V		vii	o	2	+2	V			o7	0	0	-3, 6, 3, 0	1	6	-3
231	231	0	0	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
232	232	0	0	2/2	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
232	232	1/2	1/2	2/2	4	1		IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
233	233	0	0	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
234	234	0	0	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
234	234	1/2	1/2	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
235	235	1/4	1/4	2/2	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
236	236	1/4	1/4	2/2	4	1		iii		Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
237	237	0	0	2/2	4	1		V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
240	240	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
240	240	1/4	1/4	2/2	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
240	240	1/2	1/2	2/2	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
240	240	3/4	3/4	2/2	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
241	241	0	0	2/2	4	1		V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
244	244	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
244	244	1/4	1/4	2/2	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
244	244	1/2	1/2	2/2	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
244	244	3/4	3/4	2/2	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
245	245	0	0	2/2	4	1		viio		Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
246	246	0	0	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
246	246	3/4	3/4	2/2	4	1		@none		Eb	I		@none		@none							m	0	0				
248	248	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
249	249	0	0	2/2	4	1		viio		Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
250	250	0	0	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
251	251	0	0	2/2	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
252	252	0	0	2/2	4	1		#viio7/vi		Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
253	253	0	0	2/2	4	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
255	255	0	0	2/2	4	1		VI		Eb	I		VI		VI							M	0	0	3, 7, 4		3	3
256	256	0	0	6/8	4	1		VI.I[I6		Eb	VI	I	I6		I		6					M	0	0	4, 1, 0		0	4
259	259	3/8	3/8	6/8	4	1		V7		Eb	VI	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
260	260	0	0	6/8	4	1		I6		Eb	VI	I	I6		I		6					M	0	0	4, 1, 0		0	4
260	260	3/8	3/8	6/8	4	1		viio2/V]		Eb	VI	I	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
261	261	0	0	6/8	4	1		vi.i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
261	261	1/8	1/8	6/8	4	1		VI		Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
262	262	0	0	6/8	4	1		IV.I[I6		Eb	IV	I	I6		I		6					M	0	0	4, 1, 0		0	4
262	262	3/8	3/8	6/8	4	1		V7		Eb	IV	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
263	263	0	0	6/8	4	1		I6		Eb	IV	I	I6		I		6					M	0	0	4, 1, 0		0	4
263	263	3/8	3/8	6/8	4	1		viio7/V		Eb	IV	I	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
263	263	17/24	17/24	6/8	4	1		viio7/V]		Eb	IV	I	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
264	264	0	0	6/8	4	1		#iv.viio		Eb	#iv		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
264	264	1/8	1/8	6/8	4	1		V7(+2)		Eb	#iv		V7(+2)		V		7	+2				Mm7	0	1	1, 5, 2, -1	-4	1	1
265	265	0	0	6/8	4	1		V		Eb	#iv		V		V							M	0	1	1, 5, 2		1	1
267	267	0	0	6/8	4	1		I.I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
267	267	1/2	1/2	6/8	4	1		I(64)		Eb	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
268	268	0	0	6/8	4	1		I(94)		Eb	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
268	268	1/2	1/2	6/8	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
269	269	3/8	3/8	6/8	4	1		V7(6)		Eb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
269	269	1/2	1/2	6/8	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
270	270	0	0	6/8	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
270	270	3/8	3/8	6/8	4	1		V65/V		Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
271	271	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
271	271	1/8	1/8	6/8	4	1		I+6		Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
271	271	1/2	1/2	6/8	4	1		IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
272	272	1/8	1/8	6/8	4	1		viio6/iii		Eb	I		viio6/iii		vii	o	6		iii			o	0	0	-1, -4, 2		2	-1
272	272	1/2	1/2	6/8	4	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
273	273	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
273	273	1/8	1/8	6/8	4	1		I+64		Eb	I		I+64		I	+	64					+	0	0	8, 0, 4		0	8
273	273	1/2	1/2	6/8	4	1		IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
274	274	0	0	6/8	4	1		ii65		Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
274	274	1/8	1/8	6/8	4	1		#viio65/iii		Eb	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
274	274	1/2	1/2	6/8	4	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
275	275	0	0	6/8	4	1		i6		Eb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
275	275	1/8	1/8	6/8	4	1		I+6		Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
275	275	1/2	1/2	6/8	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
276	276	0	0	6/8	4	1		V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
276	276	1/8	1/8	6/8	4	1		#viio7/iii		Eb	I		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
276	276	3/8	3/8	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
277	277	0	0	6/8	4	1		I[I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
278	278	0	0	6/8	4	1		I64		Eb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
278	278	3/8	3/8	6/8	4	1		viio2/V		Eb	I	I	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
279	279	0	0	6/8	4	1		V7		Eb	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
281	281	0	0	6/8	4	1		I]		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
281	281	3/8	3/8	6/8	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
282	282	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
282	282	3/8	3/8	6/8	4	1		V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
283	283	0	0	6/8	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
285	285	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
285	285	1/8	1/8	6/8	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
285	285	3/8	3/8	6/8	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
285	285	1/2	1/2	6/8	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
286	286	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
286	286	1/8	1/8	6/8	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
286	286	3/8	3/8	6/8	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
286	286	1/2	1/2	6/8	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
287	287	3/8	3/8	6/8	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
287	287	1/2	1/2	6/8	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
288	288	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
288	288	1/8	1/8	6/8	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
288	288	3/8	3/8	6/8	4	1		I+64		Eb	I		I+64		I	+	64					+	0	0	8, 0, 4		0	8
288	288	1/2	1/2	6/8	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
289	289	0	0	6/8	4	1		I[I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
289	289	1/4	1/4	6/8	4	1		IV		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
289	289	1/2	1/2	6/8	4	1		V43		Eb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
290	290	0	0	6/8	4	1		I]		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
291	291	0	0	6/8	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
291	291	1/2	1/2	6/8	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
292	292	1/8	1/8	6/8	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
292	292	1/2	1/2	6/8	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
293	293	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
294	294	0	0	6/8	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
294	294	3/8	3/8	6/8	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
295	295	0	0	6/8	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
296	296	0	0	6/8	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
296	296	3/8	3/8	6/8	4	1		viio43/V		Eb	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
297	297	0	0	6/8	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
297	297	3/8	3/8	6/8	4	1		viio43/V		Eb	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
298	298	0	0	6/8	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
299	299	0	0	6/8	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
