COMPOSER	COLLECTION	MOVEMENT	MEASURE (START)	FIGURE(S)	KEY
Haydn, Franz Joseph	Op20 No1	3	25	V/vi	Ab major
Haydn, Franz Joseph	Op20 No1	3	26	V65/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	27	Ger7/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	28	V/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	30	V2/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	31	V2/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	33	V/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	35	V7/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	37	V7/V	Ab major
Haydn, Franz Joseph	Op20 No1	3	45	viio7/v	Eb major
Haydn, Franz Joseph	Op20 No1	3	49	V6/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	49	V65/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	53	Ger7/V	Db major
Haydn, Franz Joseph	Op20 No1	3	54	V/V	Db major
Haydn, Franz Joseph	Op20 No1	3	55	V6/V	Db major
Haydn, Franz Joseph	Op20 No1	3	55	Ger7/vi	Db major
Haydn, Franz Joseph	Op20 No1	3	56	V/vi	Db major
Haydn, Franz Joseph	Op20 No1	3	58	iio7/iv	Bb minor
Haydn, Franz Joseph	Op20 No1	3	59	V65/iv	Bb minor
Haydn, Franz Joseph	Op20 No1	3	59	iio2/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	60	V65/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	60	V6/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	61	V/V/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	61	V/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	64	V/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	64	V7/IV	Bb minor
Haydn, Franz Joseph	Op20 No1	3	65	viio/IV	Bb minor
Haydn, Franz Joseph	Op20 No1	3	66	viio/IV	Bb minor
Haydn, Franz Joseph	Op20 No1	3	68	V/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	71	V6/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	72	V64/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	74	V2/V/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	74	V/III	Bb minor
Haydn, Franz Joseph	Op20 No1	3	75	viio7/IV	Bb minor
Haydn, Franz Joseph	Op20 No1	3	76	V/VII	Bb minor
Haydn, Franz Joseph	Op20 No1	3	76	viio6/V/VII	Bb minor
Haydn, Franz Joseph	Op20 No1	3	76	V6/V/VII	Bb minor
Haydn, Franz Joseph	Op20 No1	3	80	viio7/vi	Ab major
Haydn, Franz Joseph	Op20 No1	3	83	V7/ii	Ab major
Haydn, Franz Joseph	Op20 No1	3	90	V65/IV	Ab major
Haydn, Franz Joseph	Op20 No1	3	91	V65/IV	Ab major
Haydn, Franz Joseph	Op20 No1	4	2	V65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	17	V65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	19	viio6/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	19	V7/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	21	viio65/ii	Eb major
Haydn, Franz Joseph	Op20 No1	4	22	viio65/ii	Eb major
Haydn, Franz Joseph	Op20 No1	4	23	viio65/ii	Eb major
Haydn, Franz Joseph	Op20 No1	4	24	viio65/ii	Eb major
Haydn, Franz Joseph	Op20 No1	4	25	V65/ii	Eb major
Haydn, Franz Joseph	Op20 No1	4	26	V65/ii	Eb major
Haydn, Franz Joseph	Op20 No1	4	27	V7/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	29	V7/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	30	V/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	31	viio/V/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	32	V/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	33	V/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	38	V65/V	Bb major
Haydn, Franz Joseph	Op20 No1	4	39	V43/V	Bb major
Haydn, Franz Joseph	Op20 No1	4	40	V65/V	Bb major
Haydn, Franz Joseph	Op20 No1	4	41	V43/V	Bb major
Haydn, Franz Joseph	Op20 No1	4	41	V65/V	Bb major
Haydn, Franz Joseph	Op20 No1	4	57	V/IV	Bb major
Haydn, Franz Joseph	Op20 No1	4	64	viio7/V	F minor
Haydn, Franz Joseph	Op20 No1	4	67	V7/iv	F minor
Haydn, Franz Joseph	Op20 No1	4	69	III/V	F minor
Haydn, Franz Joseph	Op20 No1	4	70	V7/VI	C minor
Haydn, Franz Joseph	Op20 No1	4	72	viio6/V	C minor
Haydn, Franz Joseph	Op20 No1	4	74	viio/V	C minor
Haydn, Franz Joseph	Op20 No1	4	78	viio/V	C minor
Haydn, Franz Joseph	Op20 No1	4	83	viio65/iv	C minor
Haydn, Franz Joseph	Op20 No1	4	85	viio65/v	C minor
Haydn, Franz Joseph	Op20 No1	4	87	viio65/v	C minor
Haydn, Franz Joseph	Op20 No1	4	88	V65/v	C minor
Haydn, Franz Joseph	Op20 No1	4	90	Ger7/V	C minor
Haydn, Franz Joseph	Op20 No1	4	91	Ger7/V	C minor
Haydn, Franz Joseph	Op20 No1	4	92	V7/VI	C minor
Haydn, Franz Joseph	Op20 No1	4	93	V7/VI	C minor
Haydn, Franz Joseph	Op20 No1	4	97	viio65/V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	98	viio65/V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	99	viio65/V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	100	viio65/V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	101	V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	103	V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	105	V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	106	V/III	C minor
Haydn, Franz Joseph	Op20 No1	4	108	V65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	123	V65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	126	viio65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	127	viio65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	128	viio65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	129	viio65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	130	V6/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	131	V7/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	136	viio/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	137	viio/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	143	V65/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	144	V43/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	145	V43/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	146	V43/V	Eb major
Haydn, Franz Joseph	Op20 No1	4	146	V65/V	Eb major
Haydn, Franz Joseph	Op20 No2	1	5	V7/IV	C major
Haydn, Franz Joseph	Op20 No2	1	6	V6/V	C major
Haydn, Franz Joseph	Op20 No2	1	7	V7/V	C major
Haydn, Franz Joseph	Op20 No2	1	9	V/V	C major
Haydn, Franz Joseph	Op20 No2	1	10	ii2/V	C major
Haydn, Franz Joseph	Op20 No2	1	13	viio/V	C major
Haydn, Franz Joseph	Op20 No2	1	16	V7/IV	C major
Haydn, Franz Joseph	Op20 No2	1	17	V7/IV	C major
Haydn, Franz Joseph	Op20 No2	1	20	viio43/ii	C major
Haydn, Franz Joseph	Op20 No2	1	22	ii/V	C major
Haydn, Franz Joseph	Op20 No2	1	22	V7/V	C major
Haydn, Franz Joseph	Op20 No2	1	23	V6/V	C major
Haydn, Franz Joseph	Op20 No2	1	24	vi/V	C major
Haydn, Franz Joseph	Op20 No2	1	24	iii6/V	C major
Haydn, Franz Joseph	Op20 No2	1	25	ii6/V	C major
Haydn, Franz Joseph	Op20 No2	1	26	V7/V	C major
Haydn, Franz Joseph	Op20 No2	1	27	V7/V	C major
Haydn, Franz Joseph	Op20 No2	1	28	viio7/V/V	C major
Haydn, Franz Joseph	Op20 No2	1	28	V6/V	C major
Haydn, Franz Joseph	Op20 No2	1	29	V7/V	C major
Haydn, Franz Joseph	Op20 No2	1	30	viio/V	C major
Haydn, Franz Joseph	Op20 No2	1	30	iii/V	C major
Haydn, Franz Joseph	Op20 No2	1	30	vi/V	C major
Haydn, Franz Joseph	Op20 No2	1	31	ii/V	C major
Haydn, Franz Joseph	Op20 No2	1	31	V7/V	C major
Haydn, Franz Joseph	Op20 No2	1	31	V6/V	C major
Haydn, Franz Joseph	Op20 No2	1	32	V/V	C major
Haydn, Franz Joseph	Op20 No2	1	32	V/V	C major
Haydn, Franz Joseph	Op20 No2	1	33	V/V	C major
Haydn, Franz Joseph	Op20 No2	1	40	VI/i	G major
Haydn, Franz Joseph	Op20 No2	1	41	VI/i	G major
Haydn, Franz Joseph	Op20 No2	1	42	Ger7/i	G major
Haydn, Franz Joseph	Op20 No2	1	49	V65/v	G major
Haydn, Franz Joseph	Op20 No2	1	52	V7/vi	G major
Haydn, Franz Joseph	Op20 No2	1	55	V65/vii	G major
Haydn, Franz Joseph	Op20 No2	1	56	V7/V	G major
Haydn, Franz Joseph	Op20 No2	1	58	III/i	G major
Haydn, Franz Joseph	Op20 No2	1	59	viio7/V/v	G major
Haydn, Franz Joseph	Op20 No2	1	60	V/v	G major
Haydn, Franz Joseph	Op20 No2	1	62	V65/III	G major
Haydn, Franz Joseph	Op20 No2	1	63	V2/V	G major
Haydn, Franz Joseph	Op20 No2	1	65	V7/VI	G major
Haydn, Franz Joseph	Op20 No2	1	66	V7/VI	G major
Haydn, Franz Joseph	Op20 No2	1	67	V7/VI	G major
Haydn, Franz Joseph	Op20 No2	1	68	viio65/V/v	G major
Haydn, Franz Joseph	Op20 No2	1	70	viio7/V/v	G major
Haydn, Franz Joseph	Op20 No2	1	71	V/v	G major
Haydn, Franz Joseph	Op20 No2	1	78	viio65/iv	A minor
Haydn, Franz Joseph	Op20 No2	1	79	V65/iv	A minor
Haydn, Franz Joseph	Op20 No2	1	79	viio43/VII	A minor
Haydn, Franz Joseph	Op20 No2	1	79	V7/III	A minor
Haydn, Franz Joseph	Op20 No2	1	79	vi/III	A minor
Haydn, Franz Joseph	Op20 No2	1	79	IV/III	A minor
Haydn, Franz Joseph	Op20 No2	1	80	V7/III	A minor
Haydn, Franz Joseph	Op20 No2	1	84	V65/IV	C major
Haydn, Franz Joseph	Op20 No2	1	84	V/V	C major
Haydn, Franz Joseph	Op20 No2	1	87	viio43/V	C major
Haydn, Franz Joseph	Op20 No2	1	95	viio43/V	C major
Haydn, Franz Joseph	Op20 No2	1	99	VI/i	C major
Haydn, Franz Joseph	Op20 No2	1	100	VI/i	C major
Haydn, Franz Joseph	Op20 No2	1	101	Ger7/i	C major
Haydn, Franz Joseph	Op20 No2	2	8	V2/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	8	V65/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	10	V43/III	C minor
Haydn, Franz Joseph	Op20 No2	2	11	V2/VI	C minor
Haydn, Franz Joseph	Op20 No2	2	14	viio7/iv/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	15	viio7/iv/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	16	viio7/iv/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	17	viio7/iv/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	17	iv/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	18	iv/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	18	V65/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	19	V65/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	19	viio6/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	19	iv6/iv	C minor
Haydn, Franz Joseph	Op20 No2	2	23	viio7/v	C minor
Haydn, Franz Joseph	Op20 No2	2	24	V2/v	C minor
Haydn, Franz Joseph	Op20 No2	2	24	viio6/v	C minor
Haydn, Franz Joseph	Op20 No2	2	24	viio7/v	C minor
Haydn, Franz Joseph	Op20 No2	2	25	viio7/v	C minor
Haydn, Franz Joseph	Op20 No2	2	25	V65/V	C minor
Haydn, Franz Joseph	Op20 No2	2	29	V2/iv	G minor
Haydn, Franz Joseph	Op20 No2	2	29	V65/iv	G minor
Haydn, Franz Joseph	Op20 No2	2	31	viio7/V	C minor
Haydn, Franz Joseph	Op20 No2	2	32	viio7/V	C minor
Haydn, Franz Joseph	Op20 No2	2	32	viio7/V	C minor
Haydn, Franz Joseph	Op20 No2	2	39	V7/V	Eb major
Haydn, Franz Joseph	Op20 No2	2	41	V65/V/V	Eb major
Haydn, Franz Joseph	Op20 No2	2	41	V7/V	Eb major
Haydn, Franz Joseph	Op20 No2	2	55	V7/VII	F minor
Haydn, Franz Joseph	Op20 No2	2	56	V/VII	F minor
Haydn, Franz Joseph	Op20 No2	2	58	V2/III	F minor
Haydn, Franz Joseph	Op20 No2	2	60	viio65/V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	60	V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	60	V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	61	V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	61	V/V	F minor
Haydn, Franz Joseph	Op20 No2	2	61	V/V	F minor
Haydn, Franz Joseph	Op20 No2	2	61	V/V	F minor
Haydn, Franz Joseph	Op20 No2	2	62	V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	62	V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	62	V7/v	F minor
Haydn, Franz Joseph	Op20 No2	2	62	V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	62	V/v	F minor
Haydn, Franz Joseph	Op20 No2	2	62	V7/v	F minor
Haydn, Franz Joseph	Op20 No2	2	63	V/v	F minor
Haydn, Franz Joseph	Op20 No2	3	10	V/iii	C major
Haydn, Franz Joseph	Op20 No2	3	11	viio6/V	C major
Haydn, Franz Joseph	Op20 No2	3	12	V6/V	C major
Haydn, Franz Joseph	Op20 No2	3	19	V7/V	C major
Haydn, Franz Joseph	Op20 No2	3	22	viio43/V	C minor
Haydn, Franz Joseph	Op20 No2	3	24	viio43/V	C minor
Haydn, Franz Joseph	Op20 No2	3	26	viio43/V	C minor
Haydn, Franz Joseph	Op20 No2	3	27	viio43/V	C minor
Haydn, Franz Joseph	Op20 No2	3	39	V/IV	C major
Haydn, Franz Joseph	Op20 No2	3	65	viio/V	C major
Haydn, Franz Joseph	Op20 No2	3	67	viio/V	C major
Haydn, Franz Joseph	Op20 No2	3	69	iv/iv	C major
Haydn, Franz Joseph	Op20 No2	3	70	VI/iv	C major
Haydn, Franz Joseph	Op20 No2	3	71	V7/iv	C major
Haydn, Franz Joseph	Op20 No2	3	72	viio/iv	C major
Haydn, Franz Joseph	Op20 No2	3	73	iv/V	C major
Haydn, Franz Joseph	Op20 No2	3	74	vi/V	C major
Haydn, Franz Joseph	Op20 No2	3	75	V/V	C major
Haydn, Franz Joseph	Op20 No2	3	76	vii/V	C major
Haydn, Franz Joseph	Op20 No2	3	83	viio6/V	C major
Haydn, Franz Joseph	Op20 No2	4	6	V6/V	C major
Haydn, Franz Joseph	Op20 No2	4	7	V7/V	C major
Haydn, Franz Joseph	Op20 No2	4	12	V2/IV	C major
Haydn, Franz Joseph	Op20 No2	4	13	V7/V	C major
Haydn, Franz Joseph	Op20 No2	4	14	V2/V	C major
Haydn, Franz Joseph	Op20 No2	4	22	V7/vi	C major
Haydn, Franz Joseph	Op20 No2	4	23	V7/iii	C major
Haydn, Franz Joseph	Op20 No2	4	23	V7/vi	C major
Haydn, Franz Joseph	Op20 No2	4	25	V/V	C major
Haydn, Franz Joseph	Op20 No2	4	26	V/iii	C major
Haydn, Franz Joseph	Op20 No2	4	26	V2/vi	C major
Haydn, Franz Joseph	Op20 No2	4	27	V7/vi	C major
Haydn, Franz Joseph	Op20 No2	4	28	V2/vi	C major
Haydn, Franz Joseph	Op20 No2	4	31	V/V	C major
Haydn, Franz Joseph	Op20 No2	4	32	viio64/IV	C major
Haydn, Franz Joseph	Op20 No2	4	33	V7/IV	C major
Haydn, Franz Joseph	Op20 No2	4	34	viio/IV/IV	C major
Haydn, Franz Joseph	Op20 No2	4	35	IV/IV	C major
Haydn, Franz Joseph	Op20 No2	4	35	It/i	C major
Haydn, Franz Joseph	Op20 No2	4	36	It/ii	C major
Haydn, Franz Joseph	Op20 No2	4	36	V/ii	C major
Haydn, Franz Joseph	Op20 No2	4	36	V7/ii	C major
Haydn, Franz Joseph	Op20 No2	4	37	VI/ii	C major
Haydn, Franz Joseph	Op20 No2	4	37	It/i	C major
Haydn, Franz Joseph	Op20 No2	4	38	V43/vi	C major
Haydn, Franz Joseph	Op20 No2	4	38	It/ii	C major
Haydn, Franz Joseph	Op20 No2	4	38	V/ii	C major
Haydn, Franz Joseph	Op20 No2	4	38	viio/ii	C major
Haydn, Franz Joseph	Op20 No2	4	40	IV/IV	C major
Haydn, Franz Joseph	Op20 No2	4	41	V7/ii	C major
Haydn, Franz Joseph	Op20 No2	4	41	V7/ii	C major
Haydn, Franz Joseph	Op20 No2	4	42	viio/V	D minor
Haydn, Franz Joseph	Op20 No2	4	46	V/iv	D minor
Haydn, Franz Joseph	Op20 No2	4	48	V7/III	D minor
Haydn, Franz Joseph	Op20 No2	4	49	V/III	D minor
Haydn, Franz Joseph	Op20 No2	4	49	V7/III	D minor
Haydn, Franz Joseph	Op20 No2	4	52	iv6/iv	D minor
Haydn, Franz Joseph	Op20 No2	4	56	viio/V	D minor
Haydn, Franz Joseph	Op20 No2	4	57	V6/IV	D minor
Haydn, Franz Joseph	Op20 No2	4	57	V43/IV	D minor
Haydn, Franz Joseph	Op20 No2	4	58	viio6/IV	D minor
Haydn, Franz Joseph	Op20 No2	4	58	V65/VII	D minor
Haydn, Franz Joseph	Op20 No2	4	59	V7/IV	C major
Haydn, Franz Joseph	Op20 No2	4	61	V/vi	C major
Haydn, Franz Joseph	Op20 No2	4	62	V6/V	C major
Haydn, Franz Joseph	Op20 No2	4	63	V65/iii	C major
Haydn, Franz Joseph	Op20 No2	4	63	viio6/vi	C major
Haydn, Franz Joseph	Op20 No2	4	64	viio6/vi	C major
Haydn, Franz Joseph	Op20 No2	4	64	V/iii	C major
Haydn, Franz Joseph	Op20 No2	4	64	viio/vii	C major
Haydn, Franz Joseph	Op20 No2	4	64	V65/iii	C major
Haydn, Franz Joseph	Op20 No2	4	65	viio65/III	E minor
Haydn, Franz Joseph	Op20 No2	4	68	viio64/III	E minor
Haydn, Franz Joseph	Op20 No2	4	69	V6/III	E minor
Haydn, Franz Joseph	Op20 No2	4	70	V/III	E minor
Haydn, Franz Joseph	Op20 No2	4	71	V/III	E minor
Haydn, Franz Joseph	Op20 No2	4	71	viio/III	E minor
Haydn, Franz Joseph	Op20 No2	4	72	V/III	E minor
Haydn, Franz Joseph	Op20 No2	4	73	V/V	G major
Haydn, Franz Joseph	Op20 No2	4	80	ii43/IV	G major
Haydn, Franz Joseph	Op20 No2	4	80	V7/IV	G major
Haydn, Franz Joseph	Op20 No2	4	82	V/V	C major
Haydn, Franz Joseph	Op20 No2	4	83	viio/IV	C major
Haydn, Franz Joseph	Op20 No2	4	84	viio/ii	C major
Haydn, Franz Joseph	Op20 No2	4	84	viio/V	C major
Haydn, Franz Joseph	Op20 No2	4	84	V/vi	C major
Haydn, Franz Joseph	Op20 No2	4	85	viio/iii	C major
Haydn, Franz Joseph	Op20 No2	4	85	viio/vi	C major
Haydn, Franz Joseph	Op20 No2	4	85	viio6/IV	C major
Haydn, Franz Joseph	Op20 No2	4	86	viio7/IV	C major
Haydn, Franz Joseph	Op20 No2	4	86	V43/V	C major
Haydn, Franz Joseph	Op20 No2	4	86	V/V/V	C major
Haydn, Franz Joseph	Op20 No2	4	87	V43/vi	C major
Haydn, Franz Joseph	Op20 No2	4	87	V65/ii	C major
Haydn, Franz Joseph	Op20 No2	4	88	V65/IV	C major
Haydn, Franz Joseph	Op20 No2	4	90	V6/ii	C major
Haydn, Franz Joseph	Op20 No2	4	91	V7/IV	C major
Haydn, Franz Joseph	Op20 No2	4	92	viio6/IV	C major
Haydn, Franz Joseph	Op20 No2	4	94	V43/IV	C major
Haydn, Franz Joseph	Op20 No2	4	94	viio/IV	C major
Haydn, Franz Joseph	Op20 No2	4	95	V43/IV	C major
Haydn, Franz Joseph	Op20 No2	4	100	V7/vi	F major
Haydn, Franz Joseph	Op20 No2	4	103	It/vi	F major
Haydn, Franz Joseph	Op20 No2	4	104	V7/vi	F major
Haydn, Franz Joseph	Op20 No2	4	105	V7/vi	F major
Haydn, Franz Joseph	Op20 No2	4	106	iio/ii	F major
Haydn, Franz Joseph	Op20 No2	4	106	VI6/ii	F major
Haydn, Franz Joseph	Op20 No2	4	106	viio7/ii	F major
Haydn, Franz Joseph	Op20 No2	4	109	viio7/V	G minor
Haydn, Franz Joseph	Op20 No2	4	110	V7/IV/IV	G minor
Haydn, Franz Joseph	Op20 No2	4	111	IV64/IV	G minor
Haydn, Franz Joseph	Op20 No2	4	111	V65/ii/IV	G minor
Haydn, Franz Joseph	Op20 No2	4	112	ii/IV	G minor
Haydn, Franz Joseph	Op20 No2	4	112	V65/IV	G minor
Haydn, Franz Joseph	Op20 No2	4	113	viio/V	C major
Haydn, Franz Joseph	Op20 No2	4	115	V7/IV	C major
Haydn, Franz Joseph	Op20 No2	4	118	viio2/V	C major
Haydn, Franz Joseph	Op20 No2	4	122	V6/ii	C major
Haydn, Franz Joseph	Op20 No2	4	127	V/V/V	C major
Haydn, Franz Joseph	Op20 No2	4	128	V6/V	C major
Haydn, Franz Joseph	Op20 No2	4	130	V/V	C major
Haydn, Franz Joseph	Op20 No2	4	131	V/vi	C major
Haydn, Franz Joseph	Op20 No2	4	150	V64/V	G major
Haydn, Franz Joseph	Op20 No3	1	16	V7/III	G minor
Haydn, Franz Joseph	Op20 No3	1	18	V7/III	G minor
Haydn, Franz Joseph	Op20 No3	1	22	V7/VII	G minor
Haydn, Franz Joseph	Op20 No3	1	25	V/V/III	G minor
Haydn, Franz Joseph	Op20 No3	1	26	V/III	G minor
Haydn, Franz Joseph	Op20 No3	1	35	V7/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	37	V65/ii	Bb major
Haydn, Franz Joseph	Op20 No3	1	50	V7/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	51	V7/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	52	viio65/ii	Bb major
Haydn, Franz Joseph	Op20 No3	1	53	V43/ii	Bb major
Haydn, Franz Joseph	Op20 No3	1	56	V65/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	60	viio6/V	Bb major
Haydn, Franz Joseph	Op20 No3	1	61	V7/V	Bb major
Haydn, Franz Joseph	Op20 No3	1	62	V7/V	Bb major
Haydn, Franz Joseph	Op20 No3	1	63	V7/V	Bb major
Haydn, Franz Joseph	Op20 No3	1	70	V+6/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	79	V6/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	79	V65/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	81	viio/ii	Bb major
Haydn, Franz Joseph	Op20 No3	1	87	V7/IV	Bb major
Haydn, Franz Joseph	Op20 No3	1	89	viio/ii	Bb major
Haydn, Franz Joseph	Op20 No3	1	91	It/vi	Bb major
Haydn, Franz Joseph	Op20 No3	1	92	V/vi	Bb major
Haydn, Franz Joseph	Op20 No3	1	93	viio43/vi	Bb major
Haydn, Franz Joseph	Op20 No3	1	94	viio43/vi	Bb major
Haydn, Franz Joseph	Op20 No3	1	101	viio7/V	D minor
Haydn, Franz Joseph	Op20 No3	1	103	viio43/V	D minor
Haydn, Franz Joseph	Op20 No3	1	104	viio/V	D minor
Haydn, Franz Joseph	Op20 No3	1	105	viio/V	D minor
Haydn, Franz Joseph	Op20 No3	1	108	V/III	D minor
Haydn, Franz Joseph	Op20 No3	1	113	V6/iv	D minor
Haydn, Franz Joseph	Op20 No3	1	116	IV/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	117	V6/ii/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	118	ii/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	119	IV6/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	120	IV/IV/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	120	viio7/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	122	V2/IV/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	123	IV6/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	124	V65/IV/VI	D minor
Haydn, Franz Joseph	Op20 No3	1	129	V65/IV	Eb major
Haydn, Franz Joseph	Op20 No3	1	131	viio/ii	Eb major
Haydn, Franz Joseph	Op20 No3	1	135	V64/IV	Eb major
Haydn, Franz Joseph	Op20 No3	1	137	viio/ii	Eb major
Haydn, Franz Joseph	Op20 No3	1	144	V6/vi	Eb major
Haydn, Franz Joseph	Op20 No3	1	145	V6/vi	Eb major
Haydn, Franz Joseph	Op20 No3	1	146	V/V/vi	Eb major
Haydn, Franz Joseph	Op20 No3	1	147	V/vi	Eb major
Haydn, Franz Joseph	Op20 No3	1	148	V/vi	Eb major
Haydn, Franz Joseph	Op20 No3	1	154	viio/V	Eb major
Haydn, Franz Joseph	Op20 No3	1	155	viio/vi	Eb major
Haydn, Franz Joseph	Op20 No3	1	157	viio6/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	157	viio7/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	158	viio7/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	159	viio7/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	160	viio7/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	161	viio7/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	161	V/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	162	V/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	163	V/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	163	viio/iii	Eb major
Haydn, Franz Joseph	Op20 No3	1	178	V/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	178	It/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	179	V/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	180	V/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	180	It/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	181	V/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	181	V2/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	183	V2/iv	C minor
Haydn, Franz Joseph	Op20 No3	1	184	V64/iv	C minor
Haydn, Franz Joseph	Op20 No3	1	186	V65/III	C minor
Haydn, Franz Joseph	Op20 No3	1	190	V65/v	C minor
Haydn, Franz Joseph	Op20 No3	1	192	viio7/V	G minor
Haydn, Franz Joseph	Op20 No3	1	208	V/V	G minor
Haydn, Franz Joseph	Op20 No3	1	209	V/V	G minor
Haydn, Franz Joseph	Op20 No3	1	210	V/V	G minor
Haydn, Franz Joseph	Op20 No3	1	221	iv/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	221	V64/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	222	V43/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	222	V/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	225	viio7/V	G minor
Haydn, Franz Joseph	Op20 No3	1	242	V7/iv	G minor
Haydn, Franz Joseph	Op20 No3	1	247	viio7/V	G minor
