COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY,SCORE,DOWNLOAD,EXAMPLE
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,9-12,i-ii7-V7-I7,D minor-F major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_9-12-1.png"">4978390_9-12</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,10-13,ii7-V7-I7-III+,F major-G minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_10-13-1.png"">4978390_10-13</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,24-27,V-i-ii7-V7,G minor-Bb major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_24-27-1.png"">4978390_24-27</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,25-28,i-ii7-V7-I7,G minor-Bb major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_25-28-1.png"">4978390_25-28</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,29-32,V43-i-V-I,C minor-Bb major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_29-32-1.png"">4978390_29-32</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,30-33,i-V-I-V,C minor-Bb major-A minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_30-33-1.png"">4978390_30-33</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,31-34,V-I-V-I,Bb major-A minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_31-34-1.png"">4978390_31-34</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,42-45,V-i-ii7-V7,D minor-F major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_42-45-1.png"">4978390_42-45</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,43-46,i-ii7-V7-I7,D minor-F major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_43-46-1.png"">4978390_43-46</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,44-47,ii7-V7-I7-III+,F major-G minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_44-47-1.png"">4978390_44-47</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,58-61,V-i-ii7-V7,G minor-Bb major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_58-61-1.png"">4978390_58-61</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,59-62,i-ii7-V7-I7,G minor-Bb major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_59-62-1.png"">4978390_59-62</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,63-66,V43-i-V-I,C minor-Bb major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_63-66-1.png"">4978390_63-66</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,64-67,i-V-I-V,C minor-Bb major-A minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_64-67-1.png"">4978390_64-67</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,65-68,V-I-V-I,Bb major-A minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_65-68-1.png"">4978390_65-68</a>"
"Schumann, Robert","Dichterliebe, Op.48",11 Ein Jüngling liebt ein Mädchen,10-12,V65/ii-ii-V-I,Eb major,"<a href=""https://musescore.com/score/4978393"">4978393</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/lc4978393.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978393_10-12-1.png"">4978393_10-12</a>"
"Schumann, Robert","Dichterliebe, Op.48",11 Ein Jüngling liebt ein Mädchen,29-31,V65-I-IV-iio65,Gb major-Eb major,"<a href=""https://musescore.com/score/4978393"">4978393</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/lc4978393.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978393_29-31-1.png"">4978393_29-31</a>"
"Schumann, Robert","Dichterliebe, Op.48",11 Ein Jüngling liebt ein Mädchen,30-31,I-IV-iio65-V7,Gb major-Eb major,"<a href=""https://musescore.com/score/4978393"">4978393</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/lc4978393.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978393_30-31-1.png"">4978393_30-31</a>"
"Schumann, Robert","Dichterliebe, Op.48",11 Ein Jüngling liebt ein Mädchen,30-32,IV-iio65-V7-I,Gb major-Eb major,"<a href=""https://musescore.com/score/4978393"">4978393</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/lc4978393.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978393_30-32-1.png"">4978393_30-32</a>"
"Schumann, Robert","Dichterliebe, Op.48",11 Ein Jüngling liebt ein Mädchen,39-40,ii65-V7-I-IV,Eb major,"<a href=""https://musescore.com/score/4978393"">4978393</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/lc4978393.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/11_Ein_Jüngling_liebt_ein_Mädchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978393_39-40-1.png"">4978393_39-40</a>"
"Schumann, Robert","Dichterliebe, Op.48",12 Am leuchtenden Sommermorgen,4-6,V43/ii-ii-V-I,Bb major,"<a href=""https://musescore.com/score/4978395"">4978395</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/lc4978395.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978395_4-6-1.png"">4978395_4-6</a>"
"Schumann, Robert","Dichterliebe, Op.48",12 Am leuchtenden Sommermorgen,14-16,V43/ii-ii-V-I,Bb major,"<a href=""https://musescore.com/score/4978395"">4978395</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/lc4978395.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978395_14-16-1.png"">4978395_14-16</a>"
"Schumann, Robert","Dichterliebe, Op.48",14 Allnächtlich im Traume,7-9,V6/V-V-V7/IV-IV,B major,"<a href=""https://musescore.com/score/4978397"">4978397</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/14_Allnächtlich_im_Traume/lc4978397.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/14_Allnächtlich_im_Traume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978397_7-9-1.png"">4978397_7-9</a>"
"Schumann, Robert","Dichterliebe, Op.48",14 Allnächtlich im Traume,20-22,V6/V-V-V7/IV-IV,B major,"<a href=""https://musescore.com/score/4978397"">4978397</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/14_Allnächtlich_im_Traume/lc4978397.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/14_Allnächtlich_im_Traume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978397_20-22-1.png"">4978397_20-22</a>"
"Schumann, Robert","Dichterliebe, Op.48",14 Allnächtlich im Traume,33-35,V6/V-V-V7/IV-IV,B major,"<a href=""https://musescore.com/score/4978397"">4978397</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/14_Allnächtlich_im_Traume/lc4978397.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/14_Allnächtlich_im_Traume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978397_33-35-1.png"">4978397_33-35</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,7-9,V/V-V-I-IV64,E major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_7-9-1.png"">4978398_7-9</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,17-19,V65/ii-ii-V65-I,E major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_17-19-1.png"">4978398_17-19</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,18-19,ii-V65-I-viio7/V,E major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_18-19-1.png"">4978398_18-19</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,21-23,V65/ii-ii-V65-I,E major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_21-23-1.png"">4978398_21-23</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,22-23,ii-V65-I-viio7/V,E major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_22-23-1.png"">4978398_22-23</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,49-51,V65/ii-ii-V65-I,B major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_49-51-1.png"">4978398_49-51</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,50-51,ii-V65-I-viio7/V,B major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_50-51-1.png"">4978398_50-51</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,53-55,V65/ii-ii-V65-I,B major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_53-55-1.png"">4978398_53-55</a>"
"Schumann, Robert","Dichterliebe, Op.48",15 Aus alten Märchen winkt es,54-55,ii-V65-I-viio7/V,B major,"<a href=""https://musescore.com/score/4978398"">4978398</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/lc4978398.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/15_Aus_alten_Märchen_winkt_es/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978398_54-55-1.png"">4978398_54-55</a>"
