COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY,SCORE,DOWNLOAD,EXAMPLE
"Schubert, Franz","Winterreise, D.911",21 Das Wirthshaus,24,V+,Ab major,"<a href=""https://musescore.com/score/5013945"">5013945</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/21_Das_Wirthshaus/lc5013945.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/21_Das_Wirthshaus/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5013945_24-1.png"">5013945_24</a>"
"Schumann, Clara", ,Die gute Nacht,26,III+43,D minor,"<a href=""https://musescore.com/score/5000388"">5000388</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/_/Die_gute_Nacht/lc5000388.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/_/Die_gute_Nacht/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5000388_26-1.png"">5000388_26</a>"
"Schumann, Clara","6 Lieder, Op.13",1 Ich stand in dunklen Träumen,4,V+43,Eb major,"<a href=""https://musescore.com/score/5133602"">5133602</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/1_Ich_stand_in_dunklen_Träumen/lc5133602.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/1_Ich_stand_in_dunklen_Träumen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5133602_4-1.png"">5133602_4</a>"
"Schumann, Clara","6 Lieder, Op.13",1 Ich stand in dunklen Träumen,34,V+43,Eb major,"<a href=""https://musescore.com/score/5133602"">5133602</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/1_Ich_stand_in_dunklen_Träumen/lc5133602.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/1_Ich_stand_in_dunklen_Träumen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5133602_34-1.png"">5133602_34</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,19,III+6,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978373_19-1.png"">4978373_19</a>"
"Schumann, Robert","Dichterliebe, Op.48",07 Ich grolle nicht,4,III+2/vi,C major,"<a href=""https://musescore.com/score/4978382"">4978382</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/07_Ich_grolle_nicht/lc4978382.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/07_Ich_grolle_nicht/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978382_4-1.png"">4978382_4</a>"
"Schumann, Robert","Dichterliebe, Op.48",07 Ich grolle nicht,22,III+2/vi,C major,"<a href=""https://musescore.com/score/4978382"">4978382</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/07_Ich_grolle_nicht/lc4978382.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/07_Ich_grolle_nicht/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978382_22-1.png"">4978382_22</a>"
"Schumann, Robert","Dichterliebe, Op.48",07 Ich grolle nicht,28,III+6/ii,C major,"<a href=""https://musescore.com/score/4978382"">4978382</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/07_Ich_grolle_nicht/lc4978382.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/07_Ich_grolle_nicht/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978382_28-1.png"">4978382_28</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,13,III+,G minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978390_13-1.png"">4978390_13</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,47,III+,G minor,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978390_47-1.png"">4978390_47</a>"
"Schumann, Robert","Dichterliebe, Op.48",12 Am leuchtenden Sommermorgen,16,I+2[b7],Bb major,"<a href=""https://musescore.com/score/4978395"">4978395</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/lc4978395.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978395_16-1.png"">4978395_16</a>"
"Schumann, Robert","Dichterliebe, Op.48",12 Am leuchtenden Sommermorgen,21,V+,Bb major,"<a href=""https://musescore.com/score/4978395"">4978395</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/lc4978395.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/12_Am_leuchtenden_Sommermorgen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978395_21-1.png"">4978395_21</a>"
"Schumann, Robert","Dichterliebe, Op.48",13 Ich hab’ im Traum geweinet,8,III+/vi,Cb major,"<a href=""https://musescore.com/score/4978396"">4978396</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978396_8-1.png"">4978396_8</a>"
"Schumann, Robert","Dichterliebe, Op.48",13 Ich hab’ im Traum geweinet,9,III+/vi,Cb major,"<a href=""https://musescore.com/score/4978396"">4978396</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978396_9-1.png"">4978396_9</a>"
"Schumann, Robert","Dichterliebe, Op.48",13 Ich hab’ im Traum geweinet,19,III+/vi,Cb major,"<a href=""https://musescore.com/score/4978396"">4978396</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978396_19-1.png"">4978396_19</a>"
"Schumann, Robert","Dichterliebe, Op.48",13 Ich hab’ im Traum geweinet,20,III+/vi,Cb major,"<a href=""https://musescore.com/score/4978396"">4978396</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978396_20-1.png"">4978396_20</a>"
"Schumann, Robert","Dichterliebe, Op.48",13 Ich hab’ im Traum geweinet,30,V+64/IV,Db major,"<a href=""https://musescore.com/score/4978396"">4978396</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/lc4978396.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/13_Ich_hab’_im_Traum_geweinet/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978396_30-1.png"">4978396_30</a>"
"Schumann, Robert","Frauenliebe und Leben, Op.42",1 Seit ich ihn gesehen,15,III+64/vi,Bb major,"<a href=""https://musescore.com/score/4978468"">4978468</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/1_Seit_ich_ihn_gesehen/lc4978468.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/1_Seit_ich_ihn_gesehen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978468_15-1.png"">4978468_15</a>"
"Schumann, Robert","Frauenliebe und Leben, Op.42",1 Seit ich ihn gesehen,31,III+64/vi,Bb major,"<a href=""https://musescore.com/score/4978468"">4978468</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/1_Seit_ich_ihn_gesehen/lc4978468.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/1_Seit_ich_ihn_gesehen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978468_31-1.png"">4978468_31</a>"
"Schumann, Robert","Frauenliebe und Leben, Op.42",3 Ich kann’s nicht fassen,20,V+7,Eb major,"<a href=""https://musescore.com/score/4978485"">4978485</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/3_Ich_kann’s_nicht_fassen/lc4978485.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/3_Ich_kann’s_nicht_fassen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978485_20-1.png"">4978485_20</a>"
"Schumann, Robert","Frauenliebe und Leben, Op.42",3 Ich kann’s nicht fassen,24,V+7,Eb major,"<a href=""https://musescore.com/score/4978485"">4978485</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/3_Ich_kann’s_nicht_fassen/lc4978485.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/3_Ich_kann’s_nicht_fassen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978485_24-1.png"">4978485_24</a>"
"Schumann, Robert","Frauenliebe und Leben, Op.42",3 Ich kann’s nicht fassen,83,VI+,C minor,"<a href=""https://musescore.com/score/4978485"">4978485</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/3_Ich_kann’s_nicht_fassen/lc4978485.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Frauenliebe_und_Leben%2C_Op.42/3_Ich_kann’s_nicht_fassen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/4978485_83-1.png"">4978485_83</a>"
"Viardot, Pauline","6 Mélodies, VWV 1133-11371176","4 Sérénade à Rosine, VWV 1137",27,V+7,F major,"<a href=""https://musescore.com/score/5989772"">5989772</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Viardot%2C_Pauline/6_Mélodies%2C_VWV_1133-11371176/4_Sérénade_à_Rosine%2C_VWV_1137/lc5989772.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Viardot%2C_Pauline/6_Mélodies%2C_VWV_1133-11371176/4_Sérénade_à_Rosine%2C_VWV_1137/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5989772_27-1.png"">5989772_27</a>"
"Viardot, Pauline","6 Mélodies, VWV 1133-11371176","4 Sérénade à Rosine, VWV 1137",71,V+7,F major,"<a href=""https://musescore.com/score/5989772"">5989772</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Viardot%2C_Pauline/6_Mélodies%2C_VWV_1133-11371176/4_Sérénade_à_Rosine%2C_VWV_1137/lc5989772.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Viardot%2C_Pauline/6_Mélodies%2C_VWV_1133-11371176/4_Sérénade_à_Rosine%2C_VWV_1137/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5989772_71-1.png"">5989772_71</a>"
"Wolf, Hugo",Eichendorff-Lieder,04 Das Ständchen,22,I+,F# major,"<a href=""https://musescore.com/score/5024834"">5024834</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/lc5024834.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5024834_22-1.png"">5024834_22</a>"
"Wolf, Hugo",Eichendorff-Lieder,04 Das Ständchen,28,I+,F# major,"<a href=""https://musescore.com/score/5024834"">5024834</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/lc5024834.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5024834_28-1.png"">5024834_28</a>"
"Wolf, Hugo",Eichendorff-Lieder,04 Das Ständchen,34,I+,Bb major,"<a href=""https://musescore.com/score/5024834"">5024834</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/lc5024834.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5024834_34-1.png"">5024834_34</a>"
"Wolf, Hugo",Eichendorff-Lieder,04 Das Ständchen,40,I+,Bb major,"<a href=""https://musescore.com/score/5024834"">5024834</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/lc5024834.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/04_Das_Ständchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5024834_40-1.png"">5024834_40</a>"
"Wolf, Hugo",Eichendorff-Lieder,13 Der Scholar,19,V+,C major,"<a href=""https://musescore.com/score/5052792"">5052792</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/13_Der_Scholar/lc5052792.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/13_Der_Scholar/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5052792_19-1.png"">5052792_19</a>"
"Wolf, Hugo",Eichendorff-Lieder,13 Der Scholar,19,III+7,F minor,"<a href=""https://musescore.com/score/5052792"">5052792</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/13_Der_Scholar/lc5052792.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/13_Der_Scholar/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5052792_19-1.png"">5052792_19</a>"
"Wolf, Hugo",Eichendorff-Lieder,13 Der Scholar,20,III+7,G minor,"<a href=""https://musescore.com/score/5052792"">5052792</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/13_Der_Scholar/lc5052792.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/13_Der_Scholar/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5052792_20-1.png"">5052792_20</a>"
"Wolf, Hugo",Eichendorff-Lieder,14 Der verzweifelte Liebhaber,2,III+7,G minor,"<a href=""https://musescore.com/score/5052714"">5052714</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/14_Der_verzweifelte_Liebhaber/lc5052714.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/14_Der_verzweifelte_Liebhaber/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5052714_2-1.png"">5052714_2</a>"
"Wolf, Hugo",Eichendorff-Lieder,14 Der verzweifelte Liebhaber,9,III+7,G minor,"<a href=""https://musescore.com/score/5052714"">5052714</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/14_Der_verzweifelte_Liebhaber/lc5052714.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/14_Der_verzweifelte_Liebhaber/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5052714_9-1.png"">5052714_9</a>"
"Wolf, Hugo",Eichendorff-Lieder,14 Der verzweifelte Liebhaber,32,I+6,G major,"<a href=""https://musescore.com/score/5052714"">5052714</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/14_Der_verzweifelte_Liebhaber/lc5052714.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/14_Der_verzweifelte_Liebhaber/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5052714_32-1.png"">5052714_32</a>"
"Wolf, Hugo",Eichendorff-Lieder,15 Unfall,23,III+2,G minor,"<a href=""https://musescore.com/score/5057804"">5057804</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/15_Unfall/lc5057804.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/15_Unfall/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5057804_23-1.png"">5057804_23</a>"
"Wolf, Hugo",Eichendorff-Lieder,15 Unfall,24,III+43,G minor,"<a href=""https://musescore.com/score/5057804"">5057804</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/15_Unfall/lc5057804.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/15_Unfall/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5057804_24-1.png"">5057804_24</a>"
"Wolf, Hugo",Eichendorff-Lieder,20 Waldmädchen,48,VI+64,B minor,"<a href=""https://musescore.com/score/5077482"">5077482</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/20_Waldmädchen/lc5077482.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Wolf%2C_Hugo/Eichendorff-Lieder/20_Waldmädchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Chords/5077482_48-1.png"">5077482_48</a>"
