COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY,SCORE,DOWNLOAD,EXAMPLE
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,2 The Jungle Flower,32,viiø7/V,Ab major,"<a href=""https://musescore.com/score/6518134"">6518134</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/lc6518134.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6518134_32-1.png"">6518134_32</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,2 The Jungle Flower,33,viio7[no3][no5]/vi,Ab major,"<a href=""https://musescore.com/score/6518134"">6518134</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/lc6518134.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6518134_33-1.png"">6518134_33</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,2 The Jungle Flower,39,V/V,F minor,"<a href=""https://musescore.com/score/6518134"">6518134</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/lc6518134.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6518134_39-1.png"">6518134_39</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,6,V7/V,D minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_6-1.png"">6471199_6</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,20,V7/v,D minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_20-1.png"">6471199_20</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,22,viiø7/IV,D minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_22-1.png"">6471199_22</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,26,viiø7/V,C major,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_26-1.png"">6471199_26</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,35,viio7/ii,F major,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_35-1.png"">6471199_35</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,41,V7[b5]/#iii,G minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_41-1.png"">6471199_41</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,41,V43[b5]/vi,G minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_41-1.png"">6471199_41</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,42,V7[b5]/ii,G minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_42-1.png"">6471199_42</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,42,V43[b5]/V,G minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_42-1.png"">6471199_42</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,46,viiø7/V,C major,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_46-1.png"">6471199_46</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,70,viio43/ii,F major,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_70-1.png"">6471199_70</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,72,V6/iii,F major,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_72-1.png"">6471199_72</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,74,viiø7/V,F major,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_74-1.png"">6471199_74</a>"
"Burleigh, Harry Thacker",5 Songs of Laurence Hope,5 Till I Wake,80,V7/iv,D minor,"<a href=""https://musescore.com/score/6471199"">6471199</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/lc6471199.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Burleigh%2C_Harry_Thacker/5_Songs_of_Laurence_Hope/5_Till_I_Wake/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6471199_80-1.png"">6471199_80</a>"
"Chaminade, Cécile", ,Amoroso,6,V7/iv,Bb minor,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_6-1.png"">4999292_6</a>"
"Chaminade, Cécile", ,Amoroso,9,viio64/ii,Bb minor,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_9-1.png"">4999292_9</a>"
"Chaminade, Cécile", ,Amoroso,16,viio7/ii,Eb major,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_16-1.png"">4999292_16</a>"
"Chaminade, Cécile", ,Amoroso,17,viio7/ii,Eb major,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_17-1.png"">4999292_17</a>"
"Chaminade, Cécile", ,Amoroso,22,V7/iv,Bb minor,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_22-1.png"">4999292_22</a>"
"Chaminade, Cécile", ,Amoroso,25,viio64/ii,Bb minor,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_25-1.png"">4999292_25</a>"
"Chaminade, Cécile", ,Amoroso,32,viio7/ii,Eb major,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_32-1.png"">4999292_32</a>"
"Chaminade, Cécile", ,Amoroso,33,viio7/ii,Eb major,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_33-1.png"">4999292_33</a>"
"Chaminade, Cécile", ,Amoroso,38,V7/iv,Bb minor,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_38-1.png"">4999292_38</a>"
"Chaminade, Cécile", ,Amoroso,41,viio64/ii,Bb minor,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_41-1.png"">4999292_41</a>"
"Chaminade, Cécile", ,Amoroso,48,viio7/ii,Eb major,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_48-1.png"">4999292_48</a>"
"Chaminade, Cécile", ,Amoroso,49,viio7/ii,Eb major,"<a href=""https://musescore.com/score/4999292"">4999292</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/lc4999292.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Amoroso/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/4999292_49-1.png"">4999292_49</a>"
"Chaminade, Cécile", ,Berceuse,41,viio65/iii,Eb major,"<a href=""https://musescore.com/score/6264559"">6264559</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Berceuse/lc6264559.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Berceuse/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/6264559_41-1.png"">6264559_41</a>"
"Chaminade, Cécile", ,Sur la plage,5,viio2/V,G minor,"<a href=""https://musescore.com/score/5000363"">5000363</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/lc5000363.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/5000363_5-1.png"">5000363_5</a>"
"Chaminade, Cécile", ,Sur la plage,8,V2/III,G minor,"<a href=""https://musescore.com/score/5000363"">5000363</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/lc5000363.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/5000363_8-1.png"">5000363_8</a>"
"Chaminade, Cécile", ,Sur la plage,37,viio2/V,G minor,"<a href=""https://musescore.com/score/5000363"">5000363</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/lc5000363.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/5000363_37-1.png"">5000363_37</a>"
"Chaminade, Cécile", ,Sur la plage,40,V2/III,G minor,"<a href=""https://musescore.com/score/5000363"">5000363</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/lc5000363.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chaminade%2C_Cécile/_/Sur_la_plage/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/5000363_40-1.png"">5000363_40</a>"
"Chausson, Ernest","7 Mélodies, Op.2",7 Le Colibri,7,viiø7/V,Db major,"<a href=""https://musescore.com/score/5077780"">5077780</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chausson%2C_Ernest/7_Mélodies%2C_Op.2/7_Le_Colibri/lc5077780.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Chausson%2C_Ernest/7_Mélodies%2C_Op.2/7_Le_Colibri/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Applied_Chords/5077780_7-1.png"">5077780_7</a>"
