mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
367	366	0	0	2/2	4	1		I.I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
367	366	1/2	1/2	2/2	4	1		iv6	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
368	367	0	0	2/2	4	1		iv	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
370	369	0	0	2/2	4	1		iv6	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
371	370	0	0	2/2	4	1		I	c#	I		I	I							M	1	0	0, 4, 1		0	0
372	371	0	0	2/2	4	1		iv6	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
372	371	1/2	1/2	2/2	4	1		iv	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
373	372	0	0	2/2	4	1		I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
374	373	0	0	2/2	4	1		iv6	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
375	374	0	0	2/2	4	1		I64	c#	I		I64	I		64					M	1	0	1, 0, 4		0	1
376	375	0	0	2/2	4	1		iv6	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
377	376	0	0	2/2	4	1		I	c#	I		I	I							M	1	0	0, 4, 1		0	0
378	377	0	0	2/2	4	1		iv	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
379	378	0	0	2/2	4	1		I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
380	379	0	0	2/2	4	1		iv6	c#	I		iv6	iv		6					m	1	0	-4, 0, -1		-1	-4
380	379	1/2	1/2	2/2	4	1		iv	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
381	380	0	0	2/2	4	1		I	c#	I		I	I							M	1	0	0, 4, 1		0	0
382	381	0	0	2/2	4	1		iv	c#	I		iv	iv							m	1	0	-1, -4, 0		-1	-1
383	382	0	0	2/2	4	1		I	c#	I		I	I							M	1	0	0, 4, 1		0	0
384	383	0	0	2/2	4	1		I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
384	383	1/2	1/2	2/2	4	1		I64	c#	I		I64	I		64					M	1	0	1, 0, 4		0	1
385	384	0	0	2/2	4	1		I	c#	I		I	I							M	1	0	0, 4, 1		0	0
387	386	0	0	2/2	4	1		I\\	c#	I		I	I						\\	M	1	0	0, 4, 1		0	0
