mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
447	446	3/4	3/4	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
448	447	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
449	448	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
449	448	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
450	449	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
450	449	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
451	450	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
451	450	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
452	451	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
452	451	1/2	1/2	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
453	452	0	0	2/2	4	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
454	453	0	0	2/2	4	1		ii(7)	E	I		ii(7)	ii			7				m	0	0	2, -1, 3	0	2	2
454	453	1/2	1/2	2/2	4	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
455	454	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
455	454	1/2	1/2	2/2	4	1		IV.I	E	IV		I	I							M	0	0	0, 4, 1		0	0
457	456	0	0	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
457	456	1/2	1/2	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
458	457	0	0	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
458	457	1/2	1/2	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
459	458	0	0	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
459	458	1/2	1/2	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
460	459	0	0	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
460	459	1/2	1/2	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
461	460	0	0	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
461	460	1/2	1/2	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
462	461	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
462	461	1/2	1/2	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
463	462	0	0	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
463	462	1/2	1/2	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
465	464	0	0	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
467	466	0	0	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
469	468	0	0	2/2	4	1		V6	E	IV		V6	V		6					M	0	0	5, 2, 1		1	5
471	470	0	0	2/2	4	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
472	471	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
473	472	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
473	472	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
474	473	0	0	2/2	4	1		V[I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
475	474	0	0	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
475	474	1/2	1/2	2/2	4	1		V65	E	I	V	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
476	475	0	0	2/2	4	1		V7	E	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
477	476	0	0	2/2	4	1		I6	E	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
478	477	0	0	2/2	4	1		V(62)	E	I	V	V(62)	V			62				M	0	0	3, 5, 4		1	3
478	477	1/2	1/2	2/2	4	1		I6	E	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
478	477	3/4	3/4	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
479	478	0	0	2/2	4	1		V64	E	I	V	V64	V		64					M	0	0	2, 1, 5		1	2
479	478	1/4	1/4	2/2	4	1		V65/V	E	I	V	V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
479	478	1/2	1/2	2/2	4	1		V2(^2)	E	I	V	V2(^2)	V		2	^2				Mm7	0	0	-1, 1, 3, 2		1	-1
479	478	3/4	3/4	2/2	4	1		V2	E	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
480	479	0	0	2/2	4	1		I6	E	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
481	480	1/2	1/2	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
482	481	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
482	481	1/2	1/2	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
483	482	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
483	482	1/2	1/2	2/2	4	1		V43	E	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
484	483	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
485	484	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
486	485	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
487	486	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
488	487	0	0	2/2	4	1		I	E	I	V	I	I							M	0	0	0, 4, 1		0	0
489	488	0	0	2/2	4	1		I]	E	I	V	I	I							M	0	0	0, 4, 1		0	0
490	489	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
491	490	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
492	491	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
493	492	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
495	494	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
496	495	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
497	496	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
498	497	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
499	498	0	0	2/2	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
