mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
210	208	1/4	1/4	2/2	2	1	iii		F	I	V	iii		iii							m	0	0	4, 1, 5		4	4
210	208	1/2	1/2	2/2	2	1	ii(4)	V	F	I	V	ii(4)		ii			4				m	0	0	2, 1, 3		2	2
210	208	3/4	3/4	2/2	2	1	ii]	V7]	F	I	V	ii		ii							m	0	0	2, -1, 3		2	2
210	208	7/8	7/8	2/2	2	1	#viio7/vi		F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
211	209	0	0	2/2	2	1	V(64)/ii		F	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
212	210	0	0	2/2	2	1	V(4)/ii		F	I		V(4)/ii		V			4	ii			M	0	0	3, 2, 4		3	3
212	210	1/4	1/4	2/2	2	1	V(b94)/ii		F	I		V(b94)/ii		V			b94	ii			M	0	0	3, 2, 4	-9	3	3
212	210	1/2	1/2	2/2	2	1	V(b9)/ii		F	I		V(b9)/ii		V			b9	ii			M	0	0	3, 7, 4	-9	3	3
212	210	3/4	3/4	2/2	2	1	V7/ii		F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
213	211	0	0	2/2	2	1	ii}		F	I		ii		ii						}	m	0	0	2, -1, 3		2	2
213	211	1/4	1/4	2/2	2	1	V/ii		F	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
213	211	3/4	3/4	2/2	2	1	V65/ii		F	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
214	212	0	0	2/2	2	1	ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
214	212	1/4	1/4	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
214	212	3/4	3/4	2/2	2	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
215	213	0	0	2/2	2	1	I(4)		F	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
215	213	3/8	3/8	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
215	213	1/2	1/2	2/2	2	1	ii6(2)		F	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
215	213	7/8	7/8	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
216	214	0	0	2/2	2	1	V(13)		F	I		V(13)		V			13				M	0	0	1, 5, 2	4	1	1
216	214	3/8	3/8	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
216	214	1/2	1/2	2/2	2	1	V7(4)		F	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
216	214	7/8	7/8	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
217	215	0	0	2/2	2	1	#viio43/ii		F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
217	215	1/2	1/2	2/2	2	1	#viio7/v		F	I		#viio7/v		#vii	o	7		v			o7	0	0	6, 3, 0, -3		6	6
218	216	0	0	2/2	2	1	viio43		F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
218	216	1/2	1/2	2/2	2	1	#viio65/ii		F	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
219	217	0	0	2/2	2	1	ii6(11)		F	I		ii6(11)		ii		6	11				m	0	0	-1, 3, 2	1	2	-1
219	217	3/8	3/8	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
220	218	0	0	2/2	2	1	V(13)		F	I		V(13)		V			13				M	0	0	1, 5, 2	4	1	1
220	218	3/8	3/8	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
220	218	1/2	1/2	2/2	2	1	V7(4)		F	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
220	218	7/8	7/8	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
221	219	0	0	2/2	2	1	viio6/V		F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
221	219	3/4	3/4	2/2	2	1	V43/V		F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
222	220	0	0	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
223	221	0	0	2/2	2	1	vii%7/V		F	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
224	222	0	0	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
225	223	0	0	2/2	2	1	Ger6		F	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
226	224	0	0	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
227	225	0	0	2/2	2	1	V(4)		F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
227	225	1/2	1/2	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
228	226	0	0	2/2	2	1	I}{		F	I		I		I						}{	M	0	0	0, 4, 1		0	0
228	226	3/4	3/4	2/2	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
229	227	0	0	2/2	2	1	vi6		F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
229	227	1/4	1/4	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
229	227	1/2	1/2	2/2	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
229	227	3/4	3/4	2/2	2	1	iii6		F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
230	228	0	0	2/2	2	1	#viio65/ii		F	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
230	228	1/4	1/4	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
230	228	1/2	1/2	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
230	228	3/4	3/4	2/2	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
231	229	0	0	2/2	2	1	I}{		F	I		I		I						}{	M	0	0	0, 4, 1		0	0
231	229	3/4	3/4	2/2	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
232	230	0	0	2/2	2	1	vi6		F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
232	230	1/4	1/4	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
232	230	1/2	1/2	2/2	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
232	230	3/4	3/4	2/2	2	1	iii6		F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
233	231	0	0	2/2	2	1	#viio65/ii		F	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
233	231	1/4	1/4	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
233	231	1/2	1/2	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
233	231	3/4	3/4	2/2	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	232	0	0	2/2	2	1	I}{		F	I		I		I						}{	M	0	0	0, 4, 1		0	0
234	232	1/4	1/4	2/2	2	1	I(#4#2)		F	I		I(#4#2)		I			#4#2				M	0	0	0, 9, 6		0	0
234	232	1/2	1/2	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
234	232	3/4	3/4	2/2	2	1	I(#4#2)		F	I		I(#4#2)		I			#4#2				M	0	0	0, 9, 6		0	0
235	233	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
235	233	1/4	1/4	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
235	233	1/2	1/2	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
235	233	3/4	3/4	2/2	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	234	0	0	2/2	2	1	I}{		F	I		I		I						}{	M	0	0	0, 4, 1		0	0
236	234	1/4	1/4	2/2	2	1	I(#4#2)		F	I		I(#4#2)		I			#4#2				M	0	0	0, 9, 6		0	0
236	234	1/2	1/2	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
236	234	3/4	3/4	2/2	2	1	I(#4#2)		F	I		I(#4#2)		I			#4#2				M	0	0	0, 9, 6		0	0
237	235	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
237	235	1/4	1/4	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
237	235	1/2	1/2	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
237	235	3/4	3/4	2/2	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
238	236	0	0	2/2	2	1	I}		F	I		I		I						}	M	0	0	0, 4, 1		0	0
